song_id,title,artist,dataset,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6SXy02aTZU3ysoGUixYCz0,Maybe Tomorrow,Stereophonics,NH,0.495,0.653,7,-6.769,0,0.0361,0.217,0.000458,0.334,0.571,80.897,audio_features,spotify:track:6SXy02aTZU3ysoGUixYCz0,https://api.spotify.com/v1/tracks/6SXy02aTZU3ysoGUixYCz0,https://api.spotify.com/v1/audio-analysis/6SXy02aTZU3ysoGUixYCz0,272947,4
5FgPwJ7Nh2FVmIXviKl2VF,Make You Feel My Love,Adele,NH,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18,audio_features,spotify:track:5FgPwJ7Nh2FVmIXviKl2VF,https://api.spotify.com/v1/tracks/5FgPwJ7Nh2FVmIXviKl2VF,https://api.spotify.com/v1/audio-analysis/5FgPwJ7Nh2FVmIXviKl2VF,212040,3
6NvRxjfYkkT2SpirAlmsjH,No One Knows,Queens of the Stone Age,NH,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,audio_features,spotify:track:6NvRxjfYkkT2SpirAlmsjH,https://api.spotify.com/v1/tracks/6NvRxjfYkkT2SpirAlmsjH,https://api.spotify.com/v1/audio-analysis/6NvRxjfYkkT2SpirAlmsjH,278707,4
6M665tf7ZKQzUFA5yOrUE4,Where Do You Go To (My Lovely) - Re-Recorded,Peter Sarstedt,NH,0.558,0.444,2,-7.549,0,0.0345,0.286,6.56e-05,0.121,0.444,182.583,audio_features,spotify:track:6M665tf7ZKQzUFA5yOrUE4,https://api.spotify.com/v1/tracks/6M665tf7ZKQzUFA5yOrUE4,https://api.spotify.com/v1/audio-analysis/6M665tf7ZKQzUFA5yOrUE4,287720,3
6K9cjIloubdwJxwxrDcETI,The Wild Rover,The Dubliners,NH,0.295,0.678,7,-7.702,1,0.249,0.827,0.0,0.429,0.765,177.859,audio_features,spotify:track:6K9cjIloubdwJxwxrDcETI,https://api.spotify.com/v1/tracks/6K9cjIloubdwJxwxrDcETI,https://api.spotify.com/v1/audio-analysis/6K9cjIloubdwJxwxrDcETI,249093,3
6JnufVNLIO5F5Lk4sEVLeI,Little Lion Man,Mumford & Sons,NH,0.517,0.481,5,-8.273,1,0.0272,0.0293,1.79e-05,0.0903,0.461,138.51,audio_features,spotify:track:6JnufVNLIO5F5Lk4sEVLeI,https://api.spotify.com/v1/tracks/6JnufVNLIO5F5Lk4sEVLeI,https://api.spotify.com/v1/audio-analysis/6JnufVNLIO5F5Lk4sEVLeI,246973,4
6JZYMxvcoeLD4IifJPvDux,Dirty Diana,Michael Jackson,NH,0.741,0.799,3,-4.56,1,0.062,0.239,0.000795,0.421,0.348,131.383,audio_features,spotify:track:6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/tracks/6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/audio-analysis/6JZYMxvcoeLD4IifJPvDux,280600,4
6IRA4KOVbtiGiTdYoEThJN,Ne me quitte pas,Jacques Brel,NH,0.416,0.236,1,-10.962,0,0.0499,0.821,0.00012,0.189,0.302,101.069,audio_features,spotify:track:6IRA4KOVbtiGiTdYoEThJN,https://api.spotify.com/v1/tracks/6IRA4KOVbtiGiTdYoEThJN,https://api.spotify.com/v1/audio-analysis/6IRA4KOVbtiGiTdYoEThJN,229400,4
7BbrlQk1YHVjHVyoGEpDV2,Sad Man's Tongue,Volbeat,NH,0.434,0.959,2,-4.375,1,0.0429,3.56e-05,0.000941,0.171,0.566,109.938,audio_features,spotify:track:7BbrlQk1YHVjHVyoGEpDV2,https://api.spotify.com/v1/tracks/7BbrlQk1YHVjHVyoGEpDV2,https://api.spotify.com/v1/audio-analysis/7BbrlQk1YHVjHVyoGEpDV2,185827,4
2QfUdE1nUT8b1soPhIZD6u,Wat Zou Je Doen - Live,Marco Borsato,NH,0.655,0.906,8,-7.22,1,0.0665,0.141,1.31e-06,0.689,0.627,98.475,audio_features,spotify:track:2QfUdE1nUT8b1soPhIZD6u,https://api.spotify.com/v1/tracks/2QfUdE1nUT8b1soPhIZD6u,https://api.spotify.com/v1/audio-analysis/2QfUdE1nUT8b1soPhIZD6u,244227,4
6H3S7yQjHn3ErG9o6v7qBs,One Day Like This,Elbow,NH,0.433,0.666,10,-6.102,1,0.0287,0.093,0.0,0.141,0.382,159.369,audio_features,spotify:track:6H3S7yQjHn3ErG9o6v7qBs,https://api.spotify.com/v1/tracks/6H3S7yQjHn3ErG9o6v7qBs,https://api.spotify.com/v1/audio-analysis/6H3S7yQjHn3ErG9o6v7qBs,394173,4
734MAgzUkEyUjEGpusWLMh,Bagagedrager,Spinvis,NH,0.503,0.711,9,-7.51,1,0.0417,0.0811,0.0213,0.431,0.334,159.949,audio_features,spotify:track:734MAgzUkEyUjEGpusWLMh,https://api.spotify.com/v1/tracks/734MAgzUkEyUjEGpusWLMh,https://api.spotify.com/v1/audio-analysis/734MAgzUkEyUjEGpusWLMh,374600,4
6FoayFn7vcZvScTZ67HuZK,Wêr Bisto,Twarres,NH,0.52,0.323,2,-10.534,1,0.0243,0.325,0.0,0.0938,0.178,87.972,audio_features,spotify:track:6FoayFn7vcZvScTZ67HuZK,https://api.spotify.com/v1/tracks/6FoayFn7vcZvScTZ67HuZK,https://api.spotify.com/v1/audio-analysis/6FoayFn7vcZvScTZ67HuZK,226467,4
6FLwmdmW77N1Pxb1aWsZmO,Only Time,Enya,NH,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,audio_features,spotify:track:6FLwmdmW77N1Pxb1aWsZmO,https://api.spotify.com/v1/tracks/6FLwmdmW77N1Pxb1aWsZmO,https://api.spotify.com/v1/audio-analysis/6FLwmdmW77N1Pxb1aWsZmO,218547,4
6F9jdzX7CfixvCsCkW7zw9,Sorry Seems To Be The Hardest Word,Blue,NH,0.564,0.6,7,-6.814,0,0.0305,0.183,2.19e-06,0.38,0.442,78.955,audio_features,spotify:track:6F9jdzX7CfixvCsCkW7zw9,https://api.spotify.com/v1/tracks/6F9jdzX7CfixvCsCkW7zw9,https://api.spotify.com/v1/audio-analysis/6F9jdzX7CfixvCsCkW7zw9,210067,4
1FkoVC85Ds3mFoK0fVqEqP,Self Esteem,The Offspring,NH,0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,audio_features,spotify:track:1FkoVC85Ds3mFoK0fVqEqP,https://api.spotify.com/v1/tracks/1FkoVC85Ds3mFoK0fVqEqP,https://api.spotify.com/v1/audio-analysis/1FkoVC85Ds3mFoK0fVqEqP,257827,4
6Cc0qQpIw9Dzm9c9GSFjRt,Aanzoek Zonder Ringen,BLØF,NH,0.548,0.85,2,-7.732,1,0.0351,0.0191,0.0144,0.318,0.461,159.984,audio_features,spotify:track:6Cc0qQpIw9Dzm9c9GSFjRt,https://api.spotify.com/v1/tracks/6Cc0qQpIw9Dzm9c9GSFjRt,https://api.spotify.com/v1/audio-analysis/6Cc0qQpIw9Dzm9c9GSFjRt,283333,4
6CFH0tF61ax9OPPf9iqAxK,Modern World,Anouk,NH,0.702,0.759,10,-4.78,0,0.0632,0.122,2.18e-06,0.126,0.677,120.191,audio_features,spotify:track:6CFH0tF61ax9OPPf9iqAxK,https://api.spotify.com/v1/tracks/6CFH0tF61ax9OPPf9iqAxK,https://api.spotify.com/v1/audio-analysis/6CFH0tF61ax9OPPf9iqAxK,210133,4
69ODZ5WxYT8JLSddKBUjKE,Rosie,Claw Boys Claw,NH,0.591,0.548,4,-11.768,1,0.0257,0.465,0.843,0.112,0.639,100.18,audio_features,spotify:track:69ODZ5WxYT8JLSddKBUjKE,https://api.spotify.com/v1/tracks/69ODZ5WxYT8JLSddKBUjKE,https://api.spotify.com/v1/audio-analysis/69ODZ5WxYT8JLSddKBUjKE,264120,4
68Xn0WzQ1wdEFMP4R5gFW6,This Is Not America - 2002 Remaster,David Bowie,NH,0.715,0.674,0,-11.917,0,0.0376,0.0569,0.0033,0.0519,0.65,115.284,audio_features,spotify:track:68Xn0WzQ1wdEFMP4R5gFW6,https://api.spotify.com/v1/tracks/68Xn0WzQ1wdEFMP4R5gFW6,https://api.spotify.com/v1/audio-analysis/68Xn0WzQ1wdEFMP4R5gFW6,231427,4
67vYdAAM3oGsEImCRfbtsF,Times Like These,Foo Fighters,NH,0.376,0.908,4,-3.793,0,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.581,audio_features,spotify:track:67vYdAAM3oGsEImCRfbtsF,https://api.spotify.com/v1/tracks/67vYdAAM3oGsEImCRfbtsF,https://api.spotify.com/v1/audio-analysis/67vYdAAM3oGsEImCRfbtsF,265560,4
67N7gtrmUKh7GXAJpgsp73,De Vondeling Van Ameland,Boudewijn de Groot,NH,0.385,0.347,0,-9.899,1,0.0296,0.667,0.000313,0.108,0.157,109.967,audio_features,spotify:track:67N7gtrmUKh7GXAJpgsp73,https://api.spotify.com/v1/tracks/67N7gtrmUKh7GXAJpgsp73,https://api.spotify.com/v1/audio-analysis/67N7gtrmUKh7GXAJpgsp73,305973,4
665yCPVrGYYGvlnZLvbKh2,Afscheid Nemen Bestaat Niet,Marco Borsato,NH,0.403,0.404,0,-8.84,1,0.03,0.03,0.0,0.0889,0.219,127.571,audio_features,spotify:track:665yCPVrGYYGvlnZLvbKh2,https://api.spotify.com/v1/tracks/665yCPVrGYYGvlnZLvbKh2,https://api.spotify.com/v1/audio-analysis/665yCPVrGYYGvlnZLvbKh2,240173,4
65hR9p90SF1JUv4VCRnatj,Blauwe Ruis,BLØF,NH,0.521,0.701,4,-7.247,0,0.0403,0.042,0.00042,0.132,0.353,129.943,audio_features,spotify:track:65hR9p90SF1JUv4VCRnatj,https://api.spotify.com/v1/tracks/65hR9p90SF1JUv4VCRnatj,https://api.spotify.com/v1/audio-analysis/65hR9p90SF1JUv4VCRnatj,267693,4
4A9sjHBr4QlHIpwegWCK92,Limburg - Live,Rowwen Hèze,NH,0.255,0.957,2,-5.696,1,0.45,0.148,0.000328,0.723,0.17,160.302,audio_features,spotify:track:4A9sjHBr4QlHIpwegWCK92,https://api.spotify.com/v1/tracks/4A9sjHBr4QlHIpwegWCK92,https://api.spotify.com/v1/audio-analysis/4A9sjHBr4QlHIpwegWCK92,359058,4
64yrDBpcdwEdNY9loyEGbX,21 Guns,Green Day,NH,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,audio_features,spotify:track:64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX,321093,4
6kopmMZiyLmw7h66uXcXR7,Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson,NH,0.699,0.83,1,-4.898,1,0.0633,0.00243,0.00024,0.0995,0.889,105.809,audio_features,spotify:track:6kopmMZiyLmw7h66uXcXR7,https://api.spotify.com/v1/tracks/6kopmMZiyLmw7h66uXcXR7,https://api.spotify.com/v1/audio-analysis/6kopmMZiyLmw7h66uXcXR7,219413,4
55yoRQK9d7GkUMRJw7Rt14,Blaosmuziek,Gé Reinders,NH,0.341,0.0978,1,-15.907,1,0.0357,0.962,0.000213,0.0932,0.171,140.266,audio_features,spotify:track:55yoRQK9d7GkUMRJw7Rt14,https://api.spotify.com/v1/tracks/55yoRQK9d7GkUMRJw7Rt14,https://api.spotify.com/v1/audio-analysis/55yoRQK9d7GkUMRJw7Rt14,214373,4
6BXM76LZQ1KJ3j7ONB2jBY,Binnen,Marco Borsato,NH,0.308,0.909,0,-7.357,1,0.0841,0.0139,2.57e-06,0.203,0.562,91.755,audio_features,spotify:track:6BXM76LZQ1KJ3j7ONB2jBY,https://api.spotify.com/v1/tracks/6BXM76LZQ1KJ3j7ONB2jBY,https://api.spotify.com/v1/audio-analysis/6BXM76LZQ1KJ3j7ONB2jBY,274933,4
6Ubz7S4IFSWVxlkMiRyMIK,Motorcycle Emptiness,Manic Street Preachers,NH,0.525,0.806,4,-3.655,1,0.03,8.18e-06,0.0552,0.157,0.213,112.453,audio_features,spotify:track:6Ubz7S4IFSWVxlkMiRyMIK,https://api.spotify.com/v1/tracks/6Ubz7S4IFSWVxlkMiRyMIK,https://api.spotify.com/v1/audio-analysis/6Ubz7S4IFSWVxlkMiRyMIK,305693,4
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,NH,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4
5zuWCYgg7PbIB1ytoaSbLP,Halt mich,Herbert Grönemeyer,NH,0.294,0.442,9,-7.127,1,0.032,0.788,0.00472,0.0845,0.158,104.409,audio_features,spotify:track:5zuWCYgg7PbIB1ytoaSbLP,https://api.spotify.com/v1/tracks/5zuWCYgg7PbIB1ytoaSbLP,https://api.spotify.com/v1/audio-analysis/5zuWCYgg7PbIB1ytoaSbLP,207480,4
5zhee6Apgg8QqeJObO4k1d,Girl,Anouk,NH,0.672,0.803,4,-4.693,1,0.0285,0.00753,0.0,0.0597,0.794,136.007,audio_features,spotify:track:5zhee6Apgg8QqeJObO4k1d,https://api.spotify.com/v1/tracks/5zhee6Apgg8QqeJObO4k1d,https://api.spotify.com/v1/audio-analysis/5zhee6Apgg8QqeJObO4k1d,210733,4
5xYCSEP2FWHMkVun6GIyDk,"Trapped - Live at Meadowlands Arena, E. Rutherford, NJ - August 1984",Bruce Springsteen,NH,0.316,0.623,7,-6.411,1,0.0338,0.03,7e-05,0.601,0.361,161.589,audio_features,spotify:track:5xYCSEP2FWHMkVun6GIyDk,https://api.spotify.com/v1/tracks/5xYCSEP2FWHMkVun6GIyDk,https://api.spotify.com/v1/audio-analysis/5xYCSEP2FWHMkVun6GIyDk,308133,4
5t6mxGSbrfKjocqUlsyAZH,Ik Wou Dat Ik Jou Was,Veldhuis & Kemper,NH,0.362,0.611,7,-6.168,1,0.0367,0.536,0.0,0.112,0.491,159.875,audio_features,spotify:track:5t6mxGSbrfKjocqUlsyAZH,https://api.spotify.com/v1/tracks/5t6mxGSbrfKjocqUlsyAZH,https://api.spotify.com/v1/audio-analysis/5t6mxGSbrfKjocqUlsyAZH,236920,4
5sra5UY6sD658OabHL3QtI,Empire State of Mind (Part II) Broken Down,Alicia Keys,NH,0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,audio_features,spotify:track:5sra5UY6sD658OabHL3QtI,https://api.spotify.com/v1/tracks/5sra5UY6sD658OabHL3QtI,https://api.spotify.com/v1/audio-analysis/5sra5UY6sD658OabHL3QtI,216480,4
5sNESr6pQfIhL3krM8CtZn,Numb / Encore,JAY-Z,NH,0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045,audio_features,spotify:track:5sNESr6pQfIhL3krM8CtZn,https://api.spotify.com/v1/tracks/5sNESr6pQfIhL3krM8CtZn,https://api.spotify.com/v1/audio-analysis/5sNESr6pQfIhL3krM8CtZn,205733,4
1HgWv3kSAfNidVgQsUpvqm,Ben Ik Te Min,Armand,NH,0.385,0.731,9,-9.942,1,0.0332,0.0761,0.0,0.179,0.65,94.513,audio_features,spotify:track:1HgWv3kSAfNidVgQsUpvqm,https://api.spotify.com/v1/tracks/1HgWv3kSAfNidVgQsUpvqm,https://api.spotify.com/v1/audio-analysis/1HgWv3kSAfNidVgQsUpvqm,220360,4
5rX6C5QVvvZB7XckETNych,All Summer Long,Kid Rock,NH,0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,audio_features,spotify:track:5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/tracks/5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/audio-analysis/5rX6C5QVvvZB7XckETNych,297587,4
3cscFxpX9fcmhiniTzF7n4,Forever Autumn,Jeff Wayne,NH,0.383,0.675,2,-6.404,0,0.0409,0.277,0.000124,0.636,0.482,124.928,audio_features,spotify:track:3cscFxpX9fcmhiniTzF7n4,https://api.spotify.com/v1/tracks/3cscFxpX9fcmhiniTzF7n4,https://api.spotify.com/v1/audio-analysis/3cscFxpX9fcmhiniTzF7n4,461907,4
5imShWWzwqfAJ9gXFpGAQh,Waiting On the World to Change,John Mayer,NH,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,audio_features,spotify:track:5imShWWzwqfAJ9gXFpGAQh,https://api.spotify.com/v1/tracks/5imShWWzwqfAJ9gXFpGAQh,https://api.spotify.com/v1/audio-analysis/5imShWWzwqfAJ9gXFpGAQh,201173,4
5hkdfA87RZvNaxl6XiveOA,Everybody's Changing,Keane,NH,0.515,0.835,0,-3.564,1,0.0293,0.00146,0.000235,0.101,0.457,94.015,audio_features,spotify:track:5hkdfA87RZvNaxl6XiveOA,https://api.spotify.com/v1/tracks/5hkdfA87RZvNaxl6XiveOA,https://api.spotify.com/v1/audio-analysis/5hkdfA87RZvNaxl6XiveOA,215160,4
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,NH,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,audio_features,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,262533,4
5ZLkc5RY1NM4FtGWEd6HOE,"Bloed, Zweet En Tranen",Andre Hazes,NH,0.598,0.719,5,-4.306,1,0.0289,0.0766,0.0,0.346,0.373,68.01,audio_features,spotify:track:5ZLkc5RY1NM4FtGWEd6HOE,https://api.spotify.com/v1/tracks/5ZLkc5RY1NM4FtGWEd6HOE,https://api.spotify.com/v1/audio-analysis/5ZLkc5RY1NM4FtGWEd6HOE,241627,4
5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,NH,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467,4
5Yp3e8RcjYevBTZYJ7OD7s,Europa (Earth's Cry Heaven's Smile),Santana,NH,0.296,0.669,0,-5.364,0,0.0452,0.03,0.831,0.154,0.679,74.692,audio_features,spotify:track:5Yp3e8RcjYevBTZYJ7OD7s,https://api.spotify.com/v1/tracks/5Yp3e8RcjYevBTZYJ7OD7s,https://api.spotify.com/v1/audio-analysis/5Yp3e8RcjYevBTZYJ7OD7s,305947,4
5Yj4AP0JGQWierBFKdKVyS,Feeling Good,Muse,NH,0.345,0.418,7,-7.787,0,0.0316,0.299,1.75e-05,0.103,0.267,109.044,audio_features,spotify:track:5Yj4AP0JGQWierBFKdKVyS,https://api.spotify.com/v1/tracks/5Yj4AP0JGQWierBFKdKVyS,https://api.spotify.com/v1/audio-analysis/5Yj4AP0JGQWierBFKdKVyS,198800,3
5W3cjX2J3tjhG8zb6u0qHn,"Harder, Better, Faster, Stronger",Daft Punk,NH,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.474,audio_features,spotify:track:5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/tracks/5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/audio-analysis/5W3cjX2J3tjhG8zb6u0qHn,224693,4
5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon,NH,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,audio_features,spotify:track:5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,230760,4
5RoIXwyTCdyUjpMMkk4uPd,Sweet Disposition,The Temper Trap,NH,0.531,0.821,2,-6.812,1,0.0439,0.0701,0.171,0.124,0.34,129.139,audio_features,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/audio-analysis/5RoIXwyTCdyUjpMMkk4uPd,230800,4
2ZBNclC5wm4GtiWaeh0DMx,Single Ladies (Put a Ring on It),Beyoncé,NH,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,audio_features,spotify:track:2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/tracks/2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/audio-analysis/2ZBNclC5wm4GtiWaeh0DMx,193213,4
5NNzSXY8cAbUhU7Viaird6,Voltooid Verleden Tijd,IOS,NH,0.463,0.435,4,-8.567,0,0.0268,0.655,0.0,0.102,0.153,138.479,audio_features,spotify:track:5NNzSXY8cAbUhU7Viaird6,https://api.spotify.com/v1/tracks/5NNzSXY8cAbUhU7Viaird6,https://api.spotify.com/v1/audio-analysis/5NNzSXY8cAbUhU7Viaird6,294107,4
5MoDQWMDMaAGDEiWsJfeCi,Eternal Flame,The Bangles,NH,0.526,0.358,4,-7.239,0,0.0243,0.525,0.0,0.0942,0.399,78.989,audio_features,spotify:track:5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/tracks/5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/audio-analysis/5MoDQWMDMaAGDEiWsJfeCi,238027,3
5Lno0hPhvo7BzXVLQzDIS3,Papa Was A Rolling Stone,The Temptations,NH,0.847,0.599,5,-11.607,0,0.0422,0.0559,0.00483,0.192,0.873,119.997,audio_features,spotify:track:5Lno0hPhvo7BzXVLQzDIS3,https://api.spotify.com/v1/tracks/5Lno0hPhvo7BzXVLQzDIS3,https://api.spotify.com/v1/audio-analysis/5Lno0hPhvo7BzXVLQzDIS3,432893,4
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),Beyoncé,NH,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,audio_features,spotify:track:5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,236133,4
5FZxsHWIvUsmSK1IAvm2pp,Best of You,Foo Fighters,NH,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,audio_features,spotify:track:5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/tracks/5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/audio-analysis/5FZxsHWIvUsmSK1IAvm2pp,255627,4
5FPnjikbwlDMULCCCa6ZCJ,Daughters,John Mayer,NH,0.674,0.413,2,-7.816,1,0.0274,0.836,1.95e-05,0.098,0.503,124.893,audio_features,spotify:track:5FPnjikbwlDMULCCCa6ZCJ,https://api.spotify.com/v1/tracks/5FPnjikbwlDMULCCCa6ZCJ,https://api.spotify.com/v1/audio-analysis/5FPnjikbwlDMULCCCa6ZCJ,237907,3
3WSb4FHjeuXN0Sb2UevSSp,De wedstrijd,Bram Vermeulen,NH,0.896,0.437,0,-13.912,1,0.146,0.329,7.74e-05,0.107,0.642,99.763,audio_features,spotify:track:3WSb4FHjeuXN0Sb2UevSSp,https://api.spotify.com/v1/tracks/3WSb4FHjeuXN0Sb2UevSSp,https://api.spotify.com/v1/audio-analysis/3WSb4FHjeuXN0Sb2UevSSp,275147,4
7hYiX6LMP8w8d0kEc4KWuW,Papillon,Editors,NH,0.506,0.947,7,-5.157,1,0.0612,2.1e-05,0.00569,0.301,0.656,125.993,audio_features,spotify:track:7hYiX6LMP8w8d0kEc4KWuW,https://api.spotify.com/v1/tracks/7hYiX6LMP8w8d0kEc4KWuW,https://api.spotify.com/v1/audio-analysis/7hYiX6LMP8w8d0kEc4KWuW,324134,4
6YyqULhTNU7AKaKJKChluQ,Sadeness,Enigma,NH,0.611,0.429,7,-15.362,1,0.0365,0.128,0.468,0.031,0.469,95.008,audio_features,spotify:track:6YyqULhTNU7AKaKJKChluQ,https://api.spotify.com/v1/tracks/6YyqULhTNU7AKaKJKChluQ,https://api.spotify.com/v1/audio-analysis/6YyqULhTNU7AKaKJKChluQ,703133,4
57Q4cnXoZqih7k54i3pbQo,Red Mij Niet - Single Edit,Maarten Van Roozendaal,NH,0.523,0.375,4,-9.484,1,0.0402,0.761,0.000481,0.0952,0.127,119.3,audio_features,spotify:track:57Q4cnXoZqih7k54i3pbQo,https://api.spotify.com/v1/tracks/57Q4cnXoZqih7k54i3pbQo,https://api.spotify.com/v1/audio-analysis/57Q4cnXoZqih7k54i3pbQo,269960,4
3uliGwmB52ZA7brgpZMzyH,Love Is A Losing Game,Amy Winehouse,NH,0.484,0.293,0,-16.544,1,0.0311,0.337,0.00627,0.146,0.562,165.008,audio_features,spotify:track:3uliGwmB52ZA7brgpZMzyH,https://api.spotify.com/v1/tracks/3uliGwmB52ZA7brgpZMzyH,https://api.spotify.com/v1/audio-analysis/3uliGwmB52ZA7brgpZMzyH,155413,4
2o4iWZOFE8kkl0tK66WADw,Zij,Marco Borsato,NH,0.606,0.859,0,-8.723,0,0.0375,0.0306,0.0,0.255,0.639,132.021,audio_features,spotify:track:2o4iWZOFE8kkl0tK66WADw,https://api.spotify.com/v1/tracks/2o4iWZOFE8kkl0tK66WADw,https://api.spotify.com/v1/audio-analysis/2o4iWZOFE8kkl0tK66WADw,242733,4
6crBy2sODw2HS53xquM6us,Tribute,Tenacious D,NH,0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,audio_features,spotify:track:6crBy2sODw2HS53xquM6us,https://api.spotify.com/v1/tracks/6crBy2sODw2HS53xquM6us,https://api.spotify.com/v1/audio-analysis/6crBy2sODw2HS53xquM6us,248053,4
0DMRKqrpd0QO4RWiEdMib0,You Know I'm No Good,Amy Winehouse,NH,0.694,0.496,9,-14.222,1,0.0329,0.0139,0.00356,0.0644,0.799,103.372,audio_features,spotify:track:0DMRKqrpd0QO4RWiEdMib0,https://api.spotify.com/v1/tracks/0DMRKqrpd0QO4RWiEdMib0,https://api.spotify.com/v1/audio-analysis/0DMRKqrpd0QO4RWiEdMib0,257187,4
4wzt5Rrk3W98pHXAqutuJw,Talk,Coldplay,NH,0.415,0.554,7,-10.839,0,0.0334,0.00541,0.00202,0.155,0.163,120.318,audio_features,spotify:track:4wzt5Rrk3W98pHXAqutuJw,https://api.spotify.com/v1/tracks/4wzt5Rrk3W98pHXAqutuJw,https://api.spotify.com/v1/audio-analysis/4wzt5Rrk3W98pHXAqutuJw,311292,4
4wYqPn3Kg3vZrkVgW2oqAG,Love Is A Battlefield,Pat Benatar,NH,0.669,0.633,2,-11.903,0,0.049,0.0137,0.0178,0.0979,0.862,90.626,audio_features,spotify:track:4wYqPn3Kg3vZrkVgW2oqAG,https://api.spotify.com/v1/tracks/4wYqPn3Kg3vZrkVgW2oqAG,https://api.spotify.com/v1/audio-analysis/4wYqPn3Kg3vZrkVgW2oqAG,245400,4
